gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
-3.39804122054311e-07,1.3206359224628937e-07,-1.6470855868217117e-07,-3.501911494264412e-07,0.0,0.0,-1.854825798184965e-07,-5.111473013644356e-15,-1.558053834911457e-07,-2.4780475638270614e-07,0.0,0.0,4.0
-2.622310857253737e-07,-7.229557481096413e-08,-2.60623255813579e-07,2.9696692829846092e-08,-2.2692028685344202e-07,0.0,-1.8147743042454986e-07,-7.608808375489058e-08,-1.7344196682434896e-07,2.79240915314444e-08,3.7148130190916976e-08,0.0,5.0
-3.5896144177863934e-08,-2.7132291139495965e-07,-3.506494738391173e-07,3.0925346336264345e-07,-1.986557664737807e-07,-3.1265721998718136e-08,2.869006961019548e-09,-3.82801959784458e-08,-2.4852023921604525e-07,-5.979017076171058e-08,3.049434579859297e-07,-2.6112009614097776e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6761847166105896e-08,-4.0205782053835094e-09,0.0,0.0,0.0,0.0,-9.62673654810136e-10,-1.3364175443246592e-08,0.0,0.0,0.0,0.0,2.0
-4.2002653888660784e-09,1.4272965666015773e-08,4.282202206703665e-09,0.0,0.0,0.0,7.0742880574364945e-09,2.4422040327936854e-08,-2.5285529551164595e-09,0.0,0.0,0.0,3.0
1.0093532667367789e-07,2.1363017863322306e-07,1.407889688908625e-07,8.925182719950158e-08,0.0,0.0,3.139973287584688e-07,2.332395560114808e-07,-1.6200016140466665e-07,-3.307073097031951e-08,0.0,0.0,4.0
-1.5487126522120865e-08,-3.1768464660760747e-08,-2.2237925262532525e-08,-3.2165570469020255e-08,-3.4151099510317804e-08,0.0,-4.9638226032438665e-08,2.7003194961646642e-08,7.425878614452826e-08,-2.263503107079204e-08,4.2887427292027016e-08,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1.8116725977443552e-06,0.0,0.0,0.0,0.0,0.0,2.486609447884409e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.070515990758592e-08,5.274989009731215e-08,0.0,0.0,0.0,0.0,-1.7714515331296398e-08,-2.5981289152525096e-08,0.0,0.0,0.0,0.0,2.0
-1.6478758821606584e-07,3.231759431035287e-07,2.6474277369828228e-08,0.0,0.0,0.0,6.93844908418934e-08,-1.066570116069732e-07,1.1106554683856741e-07,0.0,0.0,0.0,3.0
5.577128069955882e-07,4.9294303128395e-07,-1.3471402912872296e-06,-4.158126227414453e-07,0.0,0.0,6.631476194596583e-07,9.20227306681748e-07,-1.2306357714478996e-06,-1.5699686037651436e-06,0.0,0.0,4.0
-6.404286583638979e-07,-1.3121853900180584e-06,-1.2263345464299882e-06,-9.007764836936984e-07,6.658693351121748e-07,0.0,-1.2375739421372176e-06,-1.0237194367743205e-06,-6.0571033913910706e-09,1.0945227452686129e-06,2.6174280818877416e-06,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4.216567245711249e-07,0.0,0.0,0.0,0.0,0.0,4.397688593735519e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.004354041854149e-09,-2.4550876578656982e-09,0.0,0.0,0.0,0.0,-1.952910636938623e-08,-3.5933555719670674e-08,0.0,0.0,0.0,0.0,2.0
-3.5631646619547262e-09,-1.95856070822677e-09,-2.949639620823449e-09,0.0,0.0,0.0,1.5102154858616054e-09,-6.465610048845e-09,-4.271078170952354e-09,0.0,0.0,0.0,3.0
-3.659346360449983e-07,-1.771894027165255e-07,1.84893289791157e-07,4.352696197166821e-07,0.0,0.0,-1.5022579795531506e-07,-2.0415300747773586e-07,1.463738544179993e-06,1.694855156418939e-07,0.0,0.0,4.0
7.306567732868425e-07,1.308961286449896e-06,2.1217372425609515e-06,5.157200502407352e-07,9.378043485201722e-07,0.0,1.2699227718310831e-06,7.89192819293972e-07,1.7817122340259649e-06,1.781717714438492e-06,1.1370312460400707e-06,0.0,5.0
-3.5816752364508102e-09,-3.5816752364508102e-09,-5.587413368863263e-07,6.840999701621047e-07,-7.020083463443587e-07,-4.871078321573101e-07,-3.295141217534745e-07,3.223507712805729e-07,6.447015425611458e-08,-2.6504396749736e-07,-8.846737834033501e-07,-5.193429092853675e-07,6.0
6.380314182785275e-06,0.0,0.0,0.0,0.0,0.0,2.275918456206003e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.179278890932641e-07,8.70731753697306e-08,0.0,0.0,0.0,0.0,2.838662778472304e-07,2.857146529197479e-07,0.0,0.0,0.0,0.0,2.0
3.062010286302044e-06,-6.798706067554075e-07,1.1479075457094509e-06,0.0,0.0,0.0,1.5793155571983304e-07,8.962444496465424e-07,1.963401277742996e-06,0.0,0.0,0.0,3.0
4.615916145223436e-08,-1.594048759531532e-07,-1.9806055116785522e-07,-2.3440455838334837e-07,0.0,0.0,-1.2497390938169526e-07,1.1809483735957793e-07,2.8507561839872483e-08,8.159959471101908e-08,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-8.913505161520364e-09,5.1093484943714944e-08,6.685128871140273e-09,-8.913505161520364e-09,-9.072674896547514e-09,-2.4671308929208148e-08,-1.2096899862063352e-08,-1.4643615622497741e-08,-3.0878928595266974e-08,-4.297582845733033e-08,-4.186164031214028e-08,-1.4643615622497741e-08,6.0
-4.777490009862733e-06,0.0,0.0,0.0,0.0,0.0,-3.212450179045631e-06,0.0,0.0,0.0,0.0,0.0,1.0
6.565144212178245e-08,9.847716318267369e-08,0.0,0.0,0.0,0.0,-5.470953510148538e-09,-6.154822698917106e-07,0.0,0.0,0.0,0.0,2.0
-5.208755136611065e-06,-1.593486009862612e-06,3.3215096803975425e-06,0.0,0.0,0.0,6.399216664390833e-06,-7.415145606646227e-06,-3.7075728033231134e-06,0.0,0.0,0.0,3.0
-8.702170797122797e-09,4.9929449672106433e-08,-6.920403814308896e-09,-2.454956558292242e-08,0.0,0.0,-2.788429473464803e-07,-3.1386016228026873e-08,7.867983039912398e-08,1.810495790728855e-07,0.0,0.0,4.0
-4.879841836572451e-10,-2.033267431905188e-09,-3.009235799219678e-09,-2.236594175095706e-09,-3.700546726067442e-09,0.0,-2.236594175095706e-09,5.489822066144008e-10,-5.1238339284010735e-09,-2.1145981291813955e-09,-1.2402931334621642e-09,0.0,5.0
2.2268794515712267e-08,-2.75386252802971e-09,1.063313082763586e-08,2.2702464812846952e-08,2.9684553812393316e-09,1.72319342095427e-08,1.3169381492489396e-08,8.505607743965598e-09,-2.5829413898522436e-09,6.977971883720107e-09,2.2159966622006992e-08,1.66367951222397e-08,6.0
7.039440153745745e-07,0.0,0.0,0.0,0.0,0.0,-4.458312097372305e-06,0.0,0.0,0.0,0.0,0.0,1.0
-8.578223027679547e-09,2.573345219064683e-09,0.0,0.0,0.0,0.0,6.281354396512973e-11,-3.373388816771638e-09,0.0,0.0,0.0,0.0,2.0
4.3424931522367066e-08,-3.841436250055548e-08,-6.263211277264479e-09,0.0,0.0,0.0,-2.4217750272089322e-08,-6.054437568022332e-08,-2.5052845109057924e-08,0.0,0.0,0.0,3.0
6.746358553712876e-07,1.77091912034963e-06,1.4336011926639862e-06,-2.087154677554921e-06,0.0,0.0,1.117365635458695e-06,-8.432948192141095e-07,2.951531867249384e-07,4.84894521048113e-07,0.0,0.0,4.0
6.642167891794932e-08,4.248792177640896e-08,5.7080754789508353e-08,3.387861811170898e-09,-4.072325280614908e-08,0.0,2.4529356721371138e-08,6.898723967610575e-08,9.30248008747202e-09,3.243750695345947e-08,2.845368531040051e-08,0.0,5.0
1.0631857194754277e-08,-2.857565375880819e-08,-1.9272679756098243e-08,2.591678470766286e-08,-1.1363522356922137e-07,-7.044231649865872e-08,-9.436493763733165e-08,-1.5948765940626237e-08,7.37627432473703e-08,-1.3689565085625688e-07,-1.6746315918038934e-07,-2.7246850675054313e-08,6.0
3.694753814272924e-08,0.0,0.0,0.0,0.0,0.0,1.3790617606876753e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8.786269162794397e-08,-3.729865798760428e-08,5.4646137164025706e-08,0.0,0.0,0.0,-1.2356653701056377e-07,-4.448097367322654e-09,-1.2235073826287978e-07,0.0,0.0,0.0,3.0
-4.9973774454045376e-08,4.056172253398647e-08,7.05308250776e-08,1.1050051410002788e-07,0.0,0.0,-1.6734734089934346e-07,9.427197623834981e-08,-4.493922063510726e-08,-7.240314681436266e-08,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-1.0548483847730925e-06,0.0,0.0,0.0,0.0,0.0,-3.7861877659529814e-07,0.0,0.0,0.0,0.0,0.0,1.0
1.5616415822787687e-08,-4.164377552743384e-08,0.0,0.0,0.0,0.0,-3.7356916281962704e-08,-2.4190134313729952e-08,0.0,0.0,0.0,0.0,2.0
5.548225284986976e-07,1.2892587654039334e-06,2.718512500275016e-07,0.0,0.0,0.0,1.6141321079875551e-06,2.1230543659792493e-06,3.2664544573552765e-08,0.0,0.0,0.0,3.0
5.664637324150786e-07,1.5579177204121653e-07,1.80385893901994e-06,-7.984062950973589e-07,0.0,0.0,-4.338214191458732e-07,2.011426495490204e-07,-1.1009709979500385e-07,-4.631975358877429e-07,0.0,0.0,4.0
-2.353032564440273e-07,-1.3141464888338856e-07,-1.9978578377296065e-07,1.4206989067614962e-08,-9.234542894431137e-08,0.0,1.4029401704802365e-07,-3.72933463051314e-08,-9.767304984555365e-08,-1.0388860756199548e-07,4.706065128809017e-08,0.0,5.0
4.372282069255538e-07,1.16215848623376e-07,4.933994514411386e-07,3.190006109888948e-07,-9.47451481320718e-08,5.93952730465953e-07,1.788091088447274e-07,4.577239173710862e-07,1.855903360810566e-07,7.396245311987885e-08,8.458376701974079e-08,4.894025574054538e-07,6.0
3.763505759677329e-06,0.0,0.0,0.0,0.0,0.0,2.107409753022533e-06,0.0,0.0,0.0,0.0,0.0,1.0
-4.343261882274709e-07,-7.957121005694123e-08,0.0,0.0,0.0,0.0,-3.1496937314205904e-07,5.536830033128827e-07,0.0,0.0,0.0,0.0,2.0
-9.404043052401744e-09,9.083590914253456e-09,-7.896701432512306e-09,0.0,0.0,0.0,2.2585395319590728e-09,4.658717919936281e-10,-2.740833054071399e-09,0.0,0.0,0.0,3.0
8.927081274247094e-10,-1.199576546226953e-09,4.184569347303325e-10,1.0228947293408132e-10,0.0,0.0,1.0507918583228351e-09,-1.7668181688614044e-10,-9.671004713767682e-10,1.2739688901790123e-09,0.0,0.0,4.0
9.771697164818201e-08,1.1797107385745766e-07,3.257883395755139e-07,1.0932872789436373e-07,-1.7302541006208885e-07,0.0,2.117838216570293e-07,-6.67788658744828e-07,-3.046637115614687e-08,-1.7453274334906917e-07,-2.0882849869901934e-07,0.0,5.0
-6.919590382724775e-07,-2.2463597764207966e-06,-8.72470091734863e-07,3.3093693134770666e-07,6.518454708363919e-07,-1.9455080206501542e-06,-6.317886871183491e-07,3.239170570463917e-06,-9.125836591709488e-07,-3.509937150657495e-07,-1.7649969671877687e-06,-4.913912010920493e-07,6.0
7.535641697338426e-07,0.0,0.0,0.0,0.0,0.0,-4.459650854004213e-07,0.0,0.0,0.0,0.0,0.0,1.0
-6.392261326364305e-08,3.006310993388516e-07,0.0,0.0,0.0,0.0,1.2187525027141482e-06,1.217614785321061e-06,0.0,0.0,0.0,0.0,2.0
6.441738370093851e-09,1.0171165847516604e-09,-9.154049262764944e-09,0.0,0.0,0.0,-2.983541981938204e-08,7.797893816429397e-09,4.577024631382472e-09,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-2.604592426765669e-07,-2.209957210589053e-07,-2.469288924076544e-07,1.4432373620173406e-07,-2.773721805127077e-07,0.0,-2.0746537078999277e-07,-5.276836604875901e-07,-2.8188229726901184e-08,-1.18390564852985e-07,-1.4657879457988617e-07,0.0,5.0
5.053722606302758e-07,-4.359243451534529e-08,1.6279324612066375e-08,-5.616362955398666e-07,6.194950602172204e-07,-3.759139545692283e-07,-2.8524004427122136e-07,8.456987745881138e-09,-5.87344022424978e-08,2.610936657935375e-07,4.293008959631363e-07,-3.11037189446347e-07,6.0
-8.198773372299956e-08,0.0,0.0,0.0,0.0,0.0,-3.969944736145834e-08,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6.499978905973591e-06,5.376816087785969e-07,2.1277256940027497e-06,0.0,0.0,0.0,3.504735874517199e-07,1.0053385995707694e-06,-4.209968377584802e-07,0.0,0.0,0.0,3.0
-1.1065112770841141e-07,1.2428579562002097e-08,-7.134242592655871e-08,1.4764358939322965e-08,0.0,0.0,3.388685315140907e-08,-2.0809149734599603e-08,-1.3910553380540342e-08,-7.225337625844483e-08,0.0,0.0,4.0
1.084044615798826e-08,1.4008108996618436e-08,7.250428274305589e-09,5.8425781241185205e-09,-4.2939429589647e-09,0.0,-7.672783319580411e-09,1.3444968936142456e-08,-2.393345255840001e-09,2.168089231608285e-08,2.0413827180782786e-08,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6.6371728925225415e-06,0.0,0.0,0.0,0.0,0.0,4.772357722490012e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4.280896320805066e-08,1.1986554113157707e-06,-1.5696679327251355e-06,0.0,0.0,0.0,2.8539175990352177e-08,-2.254613648184115e-06,4.2809016394153926e-08,0.0,0.0,0.0,3.0
1.4494726998009937e-07,1.6634280893377078e-06,1.3048218794293443e-06,1.100802373783868e-06,0.0,0.0,5.446755706745584e-07,8.565516762540052e-07,7.727739135514383e-07,3.932813690340844e-07,0.0,0.0,4.0
-8.492716964602224e-07,1.9019606513999023e-06,1.2391791821917725e-06,-1.036836676692464e-06,7.063479366935829e-07,0.0,7.786147478663261e-07,5.208235265189985e-07,1.497493435332451e-07,1.0530218142307469e-06,6.464182002016279e-07,0.0,5.0
3.259292619889009e-07,-8.116277700512911e-07,-9.586154764371197e-07,-1.0033508653368724e-06,6.262954446051441e-07,3.706646508880349e-07,-2.4924002387378845e-07,-2.8119387308789736e-07,7.668923811606119e-08,-4.1540003979111163e-07,-5.240431271187516e-07,9.202708573785092e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.8973719382096716e-08,-7.385743115178585e-09,0.0,0.0,0.0,0.0,-9.550529890317136e-09,-5.984998731265405e-09,0.0,0.0,0.0,0.0,2.0
3.4797969596816705e-07,2.492499123947603e-07,1.154541047068568e-06,0.0,0.0,0.0,1.399549396781159e-06,3.111502467066064e-07,8.433256660185162e-07,0.0,0.0,0.0,3.0
2.273803747959649e-07,1.0624245167320712e-07,5.118503097634544e-07,2.457534056683467e-07,0.0,0.0,7.325293571354165e-07,5.605211756684071e-07,3.529870775019057e-07,5.041573016912899e-07,0.0,0.0,4.0
-1.3905443070728243e-09,-3.893524059803909e-08,-1.0042819995525957e-08,-5.871187074307482e-09,-4.666048674844367e-08,0.0,-3.5536132291861074e-08,-2.8274400910480765e-08,-3.692667659893389e-08,-8.034255996420765e-09,-3.2755043677715424e-08,0.0,5.0
1.1745680124673008e-06,3.017260236216292e-07,-4.071210941095758e-08,5.056912708076118e-07,8.183123579085255e-08,-1.591098121225679e-06,-9.796177435974806e-08,1.7870792887959118e-06,5.870821761206867e-07,9.873346938845095e-07,-4.408789427517974e-07,1.3063374822703462e-07,6.0
4.349113498463848e-06,0.0,0.0,0.0,0.0,0.0,1.8639057850559349e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.394090780506841e-07,2.5526549911732635e-08,-4.718443229626546e-09,0.0,0.0,0.0,4.114646381568621e-09,-3.251309629065843e-07,4.069314655717481e-08,0.0,0.0,0.0,3.0
9.468507645075793e-08,-6.838204188064845e-07,-7.263326736224412e-08,2.7330038859458146e-08,0.0,0.0,6.959168490546838e-08,-1.8035533386470297e-07,1.1076457662440384e-06,-4.173744560173053e-07,0.0,0.0,4.0
-1.8920005819227208e-06,-2.0698870973336115e-06,5.3354131233479e-07,-1.1780208725477164e-06,1.7765004761512381e-07,0.0,-1.4250148653738292e-06,8.636674401406333e-08,2.36238408178968e-06,-1.4345115472577304e-06,1.11054752280713e-06,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-9.258028426347404e-07,0.0,0.0,0.0,0.0,0.0,-8.220490757877437e-07,0.0,0.0,0.0,0.0,0.0,1.0
2.999917459432298e-06,1.217721622825771e-06,0.0,0.0,0.0,0.0,1.813931027948363e-06,-3.889052636589107e-07,0.0,0.0,0.0,0.0,2.0
-5.4608367082404324e-08,-2.9979717913221194e-08,-1.1259728816261189e-07,0.0,0.0,0.0,-4.412875400466335e-08,-6.487475013481433e-08,-1.9939979508976733e-08,0.0,0.0,0.0,3.0
8.261954812101718e-08,1.26585027742165e-07,-8.684134212579441e-08,-4.920516085416622e-08,0.0,0.0,1.67129853334597e-07,4.286151229437168e-08,-1.4759223992646638e-07,-2.173624887060292e-07,0.0,0.0,4.0
4.315085987919008e-07,-1.4966247603668458e-06,-3.605008546869045e-07,-1.092426832384559e-06,-3.4957658636305885e-07,0.0,1.256290857242243e-07,-8.466307950980332e-07,2.184853664769117e-08,-8.52092929259956e-07,4.861299404111287e-07,0.0,5.0
-1.0730133442445854e-08,-7.765000619926151e-09,3.489968381599489e-09,-5.734054523544771e-09,-1.24104568205946e-08,3.573453894285359e-09,4.0163841706300814e-10,-4.836182623923009e-09,-2.020584933268654e-09,-8.935860533933877e-09,-9.627319501034717e-09,-1.4162237235977768e-08,6.0
8.158304023529734e-07,0.0,0.0,0.0,0.0,0.0,-1.0246088174067268e-06,0.0,0.0,0.0,0.0,0.0,1.0
1.337654429499313e-06,5.172120435860402e-07,0.0,0.0,0.0,0.0,3.0382606952959e-07,9.148491363720612e-07,0.0,0.0,0.0,0.0,2.0
1.4661186630852085e-07,1.447851952340708e-07,2.2472968110153094e-07,0.0,0.0,0.0,1.871769891232899e-07,-1.307774509115674e-07,-8.869653592594367e-08,0.0,0.0,0.0,3.0
2.986425118051395e-08,3.671023761042375e-08,2.6598478225274694e-07,-1.4984815976784386e-07,0.0,0.0,-8.11940914871298e-08,-4.697375582521352e-07,-3.617043923142522e-07,8.97462010938293e-08,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.312071822001529e-07,-5.6517766078074e-07,-1.8009014611363442e-06,-8.917345035053608e-07,-2.1882059142767144e-06,2.4790413474505348e-06,-9.23667600023012e-07,1.3628883938067712e-06,-1.2042446961098578e-06,-1.6752254726310206e-06,-3.4780108655336764e-08,-3.228769404879245e-06,6.0
-5.58425266113767e-07,0.0,0.0,0.0,0.0,0.0,3.922937494449213e-06,0.0,0.0,0.0,0.0,0.0,1.0
-2.9918160374467327e-06,-3.739770046808416e-06,0.0,0.0,0.0,0.0,-1.869885023404208e-07,-3.085310288616943e-06,0.0,0.0,0.0,0.0,2.0
2.8600395536723976e-06,2.282783863940354e-06,3.148667398538419e-07,0.0,0.0,0.0,1.1894965727811806e-06,2.8600395536723976e-06,8.746298329273387e-07,0.0,0.0,0.0,3.0
-1.4625910350722645e-07,-6.419149542817159e-07,1.4422772706962608e-07,-1.6047873857042898e-07,0.0,0.0,-1.950121380096353e-07,3.75804640956068e-07,-9.953744544241797e-08,-1.848552558216334e-07,0.0,0.0,4.0
-5.136419883504328e-07,6.058872697010145e-07,-4.388421458254017e-07,6.482188130574373e-08,1.670546185959048e-07,0.0,-3.2663889816299253e-07,-9.98173309447183e-09,1.3962402783335058e-07,-3.939578106796245e-07,-8.253185248186468e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-4.800095156021945e-09,0.0,0.0,0.0,0.0,0.0,-9.302509992290592e-10,0.0,0.0,0.0,0.0,0.0,1.0
-1.8594103353432167e-06,-1.3999201862484075e-06,0.0,0.0,0.0,0.0,5.31306000912482e-07,-2.1423222959388406e-06,0.0,0.0,0.0,0.0,2.0
4.981851091542309e-07,1.55584623994539e-07,2.6402239223315704e-07,0.0,0.0,0.0,2.7188020152581054e-07,5.814778876563577e-08,3.614592274620602e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.151730705831728e-07,4.976416903944834e-08,-3.3176112692965563e-08,1.4984544232989445e-06,2.432914930817475e-07,-7.188157750142538e-08,1.0063420850199551e-06,5.252884509719547e-07,7.519918877072194e-07,3.870546480845982e-07,2.156447325042761e-06,2.54350197312736e-07,6.0
-4.329742049737329e-06,0.0,0.0,0.0,0.0,0.0,-8.022757327454463e-06,0.0,0.0,0.0,0.0,0.0,1.0
-9.792442729041811e-09,-7.217392374253447e-08,0.0,0.0,0.0,0.0,4.569805919093017e-08,-4.5698062016236215e-08,0.0,0.0,0.0,0.0,2.0
-1.5749615315674418e-07,1.026111300869697e-06,1.274287057359112e-06,0.0,0.0,0.0,3.245375277169274e-07,1.0786100185886115e-06,4.104445203478788e-07,0.0,0.0,0.0,3.0
1.084150806546068e-06,9.206677484161054e-07,2.039236040884271e-06,2.839442588573036e-06,0.0,0.0,-1.8929617257153568e-07,1.230425121714982e-06,-6.883497184419479e-07,1.066942063585019e-06,0.0,0.0,4.0
-9.069864382588444e-07,-5.263760579180794e-07,2.7128612215777937e-07,-2.631880289590397e-07,-1.0527521158361588e-07,0.0,-8.098093198739683e-08,2.672370755584095e-07,-2.631880289590397e-07,-2.2674660956471117e-07,-7.693188538802699e-07,0.0,5.0
-2.695975716838747e-07,-9.84645062688677e-08,1.7541953639070898e-07,-1.54938910689646e-08,-4.340843728062277e-07,-1.3755930115618046e-07,1.9254585393196968e-07,-4.921854933437443e-08,1.306729920535921e-07,-3.731096425524956e-07,2.8741631164296e-07,6.01856202058438e-08,6.0
6.534232687692426e-07,0.0,0.0,0.0,0.0,0.0,4.811779417564638e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.6021070677969594e-06,2.233306382034115e-06,0.0,0.0,0.0,0.0,-1.0662236920679e-05,6.051539873898892e-06,0.0,0.0,0.0,0.0,2.0
3.538954115777609e-07,-1.1484907696485826e-06,6.744044635727142e-07,0.0,0.0,0.0,4.473772184096224e-07,6.744044635727142e-07,-8.680453491529985e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2.0885268506567392e-07,1.3336652513116194e-07,2.226706823395783e-07,3.0603563333237186e-07,-5.982489878635734e-08,0.0,2.8719924442883853e-07,1.941044642242375e-07,1.51769968474899e-07,1.8869184231082437e-07,1.7533245860676124e-07,0.0,5.0
7.107502255165941e-08,6.421192772354361e-08,1.8081717816674305e-07,2.0657464100014573e-08,-6.899553928288891e-08,1.359740410609156e-07,7.916138348274115e-08,8.305160053302539e-08,-1.5672337769999223e-08,1.2926709187302405e-07,7.176803656822068e-08,4.864034733887943e-08,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0804225889422714e-06,1.8720364599257824e-07,0.0,0.0,0.0,0.0,-2.9500545951973503e-06,-5.087125905898021e-07,0.0,0.0,0.0,0.0,2.0
-7.558404428492562e-07,5.524994455462844e-07,5.214455576347651e-07,0.0,0.0,0.0,-1.456893990595211e-06,1.691734840298304e-06,1.0464683639994365e-07,0.0,0.0,0.0,3.0
-5.8394758060284655e-08,-4.8117280641674564e-08,-6.493497096303653e-08,-1.4014741934468312e-09,0.0,0.0,-8.268697741336306e-08,-1.9153480643773373e-08,-5.278886128649732e-08,3.2701064513759406e-09,0.0,0.0,4.0
-3.132395237912709e-09,-2.4215875249759623e-09,2.747554606335187e-09,-1.340519336928278e-09,7.322779696305678e-09,0.0,-1.7835017861068663e-08,1.0941957510385539e-09,-1.1496394263676604e-08,-8.199562891608567e-09,8.964463582087158e-09,0.0,5.0
1.4868383440545544e-07,2.948475129788357e-07,7.342083086465177e-07,2.524886688354213e-07,4.4570221888036584e-08,9.231198213912484e-07,4.009540703456615e-07,5.644226972571894e-07,1.2726597534288488e-07,4.789539879025321e-07,7.45723271803521e-07,5.962870794097495e-07,6.0
9.9560760965366e-07,0.0,0.0,0.0,0.0,0.0,1.5451126138682157e-06,0.0,0.0,0.0,0.0,0.0,1.0
-4.393708470991232e-08,-2.531158140897123e-07,0.0,0.0,0.0,0.0,4.9668008802509575e-08,1.050669416976164e-08,0.0,0.0,0.0,0.0,2.0
5.583164742831686e-07,1.2830292068570888e-06,6.081198615583887e-07,0.0,0.0,0.0,7.008511785218026e-07,1.2511804972186868e-06,-9.710661824407924e-08,0.0,0.0,0.0,3.0
4.956386565910147e-07,1.0767807283291142e-06,-1.4834483482142116e-07,1.6814832079363713e-06,0.0,0.0,1.6970548823442463e-06,2.013931982497768e-07,9.270371166010704e-07,7.317838203850045e-07,0.0,0.0,4.0
9.747750385708166e-07,8.861591259734697e-08,5.865529452872014e-07,4.304201469013996e-07,4.557389790720701e-07,0.0,-1.6879221447113706e-08,1.941110466418077e-07,7.004876900552189e-07,-7.426857436730031e-07,5.9077275064897976e-08,0.0,5.0
2.6183323933869955e-12,9.491454926027859e-12,-6.382185208880801e-12,-8.182288729334364e-13,5.454859152889576e-13,-4.800276054542825e-12,8.891420419210005e-12,-1.3637147882223936e-11,4.5820816884272416e-12,-7.418608447929819e-12,4.363887322311659e-12,-8.727774644623318e-13,6.0
2.241688493693496e-06,0.0,0.0,0.0,0.0,0.0,2.985726012383912e-06,0.0,0.0,0.0,0.0,0.0,1.0
-1.77176897630111e-08,1.614776788527594e-08,0.0,0.0,0.0,0.0,-2.5679436428667997e-08,-8.634570327543385e-09,0.0,0.0,0.0,0.0,2.0
1.19385439778324e-06,6.329974285029909e-07,1.7331600691439063e-06,0.0,0.0,0.0,1.3067083907679657e-06,2.028911169527632e-06,1.273701584801402e-06,0.0,0.0,0.0,3.0
9.86222497223968e-08,-1.4762066891889036e-08,7.545061330506389e-07,-6.456218340705707e-08,0.0,0.0,1.473227651841343e-07,1.5013167786090992e-10,-4.466686972535293e-07,-2.901255084090547e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1597889214990223e-08,-5.2112470222717633e-08,-2.612375044817824e-08,6.968320053569982e-09,-3.841124945095152e-08,-4.495334579742621e-08,5.273378202869296e-09,-3.2277542810552005e-08,-2.445894716747302e-09,1.1819938043116061e-08,-3.191378804219739e-08,-1.1885784563288004e-08,6.0
1.2160689201997408e-06,0.0,0.0,0.0,0.0,0.0,3.815633198698203e-06,0.0,0.0,0.0,0.0,0.0,1.0
