gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
-1.6725290858152828e-08,-1.8904646939669713e-07,-1.3076136489101303e-07,-1.251862679382954e-07,-8.159914630795774e-08,0.0,3.091644673779765e-08,-2.4327695793676843e-08,-3.142327373349925e-08,-4.561442961314408e-08,-2.265516670786156e-07,0.0,5.0
-3.595604531281601e-08,-1.2147312605681083e-08,-4.4702110388906384e-08,-7.094030561717753e-08,4.858925042272433e-09,1.603445263949903e-08,-2.9639442757861842e-08,-1.0641045842576629e-07,7.239798312985926e-08,-1.0689635092999353e-08,9.474903832431245e-08,1.603445263949903e-08,6.0
-1.8485375014855958e-09,0.0,0.0,0.0,0.0,0.0,-5.222118441696808e-08,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-7.06660281448961e-07,-4.0810189661442796e-07,-1.1794255597618542e-06,0.0,0.0,0.0,-1.7917922733752378e-07,-5.971775436357001e-07,-8.90787100063813e-07,0.0,0.0,0.0,3.0
1.2475666405250804e-06,7.503531886528157e-07,8.859992580504262e-07,-3.069997471189581e-07,0.0,0.0,1.2640788061578781e-06,4.36458339135578e-07,1.849700970187178e-07,4.2590118911088836e-07,0.0,0.0,4.0
-2.8172879426999523e-07,5.407030367969855e-07,5.635591271702347e-07,1.2515315570103982e-06,6.157720921949295e-07,0.0,1.2615743697042967e-06,5.662780013748182e-07,5.374912558246272e-07,2.129850480495104e-08,1.1265353094629094e-07,0.0,5.0
-1.2139444080279992e-07,4.1235605986364196e-07,-1.5447719246931252e-07,-3.5720053014753383e-07,-1.089814579581385e-07,-6.947389233407222e-07,3.533106951288807e-07,3.08099122462438e-07,-1.00997156885731e-07,-1.3712893497665176e-07,1.2732844732034838e-07,-6.679649786140909e-07,6.0
-2.042071804188026e-08,0.0,0.0,0.0,0.0,0.0,-2.3464444761077608e-07,0.0,0.0,0.0,0.0,0.0,1.0
-2.121729466956663e-10,-1.7509417931195762e-10,0.0,0.0,0.0,0.0,-3.5121832438457384e-10,-3.2649914612876805e-10,0.0,0.0,0.0,0.0,2.0
-1.1732455665660424e-06,9.114230928533522e-07,2.0361172524153946e-07,0.0,0.0,0.0,2.1048218806907195e-07,6.055278356154748e-07,-1.1419685579314982e-06,0.0,0.0,0.0,3.0
-9.616736459289216e-07,-3.8050273533624955e-07,-3.160073723673541e-07,1.580449453970286e-07,0.0,0.0,-6.803107722555583e-07,-4.515778986135331e-07,8.829311820684241e-08,-6.128669166035819e-07,0.0,0.0,4.0
-1.1179885445085772e-07,8.273553000784743e-08,6.26632179172865e-09,5.632346903958166e-08,1.5242405472651563e-08,0.0,-1.8748041479361852e-08,-1.08092678751036e-10,3.7029923283179883e-09,-5.877411579950267e-08,1.5011898531136322e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-2.633840627859627e-06,0.0,0.0,0.0,0.0,0.0,3.83027121818931e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.0250601863190554e-10,2.6329460489608534e-06,0.0,0.0,0.0,0.0,5.832698860646315e-06,2.3783320531401626e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-2.1563033326457227e-07,-1.0168784328941151e-07,2.0241156218805712e-07,6.532312681994035e-07,0.0,0.0,3.056645647212502e-07,1.5860222996332849e-06,-9.711592867785711e-07,-5.024954375946776e-07,0.0,0.0,4.0
-2.902414490949259e-07,-5.402356695899256e-07,7.249570304737649e-07,4.4846026532734265e-07,9.795759038265323e-07,0.0,-1.3096085799668481e-06,6.698897513513931e-07,6.490549074754801e-07,-1.4764577751744947e-07,1.3385850443281543e-06,0.0,5.0
-2.7941108610249507e-07,3.1947820588589713e-08,3.2592874360145957e-07,4.635696902998635e-07,5.438969534343997e-07,1.313259497641175e-06,-1.1116784870330644e-06,-1.0758003153255003e-07,-3.44660559912087e-07,-4.1578122761455966e-07,-4.3010964850552655e-07,5.807310014814657e-07,6.0
1.326946429029465e-06,0.0,0.0,0.0,0.0,0.0,1.225111938033569e-06,0.0,0.0,0.0,0.0,0.0,1.0
6.162360395471128e-07,2.4786660141114107e-07,0.0,0.0,0.0,0.0,-1.7266403419327906e-07,2.077716766443874e-08,0.0,0.0,0.0,0.0,2.0
2.3921417759289105e-06,4.320482533425109e-06,2.820262840887506e-06,0.0,0.0,0.0,7.23071060512702e-07,4.545037763901144e-06,4.242638636692673e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-3.690374027063982e-09,2.305651447124112e-09,2.5816235729551023e-09,-2.5391909801314456e-09,4.611342465611633e-09,0.0,2.396735932053767e-09,7.878201861943123e-11,2.5900083051795094e-10,4.0668561476391916e-09,-2.3390669268965842e-09,0.0,5.0
-1.3057551289480274e-07,-2.0274081867660643e-07,-1.899551791882008e-07,1.388353432595175e-07,-4.319694331923145e-08,-2.346218758651142e-08,-1.009630407743753e-07,-1.8122572937987126e-07,-1.0515918319078393e-08,4.320012440272296e-08,-2.2663128655863698e-09,-5.031532371205013e-08,6.0
2.332525664285304e-06,0.0,0.0,0.0,0.0,0.0,1.199256363380862e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.7378815184169985e-07,-3.2427477902089476e-06,0.0,0.0,0.0,0.0,2.2430713537325326e-06,3.5423777163380907e-07,0.0,0.0,0.0,0.0,2.0
-2.5967509400117663e-07,-1.4152406978078274e-07,2.7297713532388055e-07,0.0,0.0,0.0,1.985320741391383e-08,1.6423127392762646e-07,8.074146075469026e-09,0.0,0.0,0.0,3.0
-8.739001938688751e-07,-3.3579346803892804e-07,2.3652644839361258e-07,-1.6034544787936978e-07,0.0,0.0,5.456269212714234e-07,-2.2137164373974588e-07,3.013763224534006e-07,8.852474874866112e-07,0.0,0.0,4.0
2.3656671109956698e-08,1.5794233660890632e-08,-3.522865855055298e-09,-2.571271537691519e-09,-4.259385737214554e-09,0.0,1.517236629762302e-08,1.6450496779825734e-08,1.628177969717344e-08,1.2780993468761208e-08,8.0449596957295e-09,0.0,5.0
-2.431512240286258e-07,-4.449026728707976e-07,-1.5669568902326982e-07,-2.695207953694079e-07,1.27610830469104e-07,-1.324739704324337e-07,9.844093846639848e-08,1.0981862571685036e-07,1.227642702637424e-08,-1.8316914125384852e-07,-3.029057733631492e-07,2.161043333095479e-08,6.0
6.3936891127917615e-15,0.0,0.0,0.0,0.0,0.0,-3.928652346840374e-15,0.0,0.0,0.0,0.0,0.0,1.0
-5.170493876760402e-08,-4.2045774382447226e-08,0.0,0.0,0.0,0.0,1.0227350525460135e-08,-7.272782595882763e-08,0.0,0.0,0.0,0.0,2.0
-8.151306110783345e-07,-5.828039739431971e-07,-1.0264327603256026e-07,0.0,0.0,0.0,-1.0616073874338292e-06,2.1546825612966604e-07,-1.3207033506805766e-06,0.0,0.0,0.0,3.0
-4.246034788097851e-07,1.818266226657531e-06,-2.2550601530314527e-07,2.3752742365263332e-06,0.0,0.0,2.760706812812642e-06,6.903310520681301e-07,-9.308198754539499e-08,2.4021658731914454e-06,0.0,0.0,4.0
2.5238824805277915e-07,2.3174148809492723e-07,3.3458000881595494e-07,1.261788183592791e-07,3.5321886027693777e-07,0.0,-3.2365067200867337e-07,4.430847372113554e-07,-3.0853292050665623e-07,-1.8068146024944258e-07,2.4597247897690376e-07,0.0,5.0
5.501588629170993e-08,1.7066672342883703e-07,-7.176027465145102e-08,-1.0066335056213799e-07,8.935925021458101e-08,8.573274503851397e-08,3.1034820347195163e-07,2.2904732003112684e-07,1.9381865160413445e-07,-6.448536956298806e-08,1.1022850953460689e-07,2.0747574433230394e-07,6.0
4.676800818085883e-06,0.0,0.0,0.0,0.0,0.0,3.984966377540634e-06,0.0,0.0,0.0,0.0,0.0,1.0
1.3347445669459262e-06,1.4217443043531853e-06,0.0,0.0,0.0,0.0,-2.280978958379866e-06,-1.438675255675957e-06,0.0,0.0,0.0,0.0,2.0
-1.2051647913459526e-07,-2.4217601001155945e-07,2.647907594878461e-07,0.0,0.0,0.0,3.470561828442081e-07,-2.2221907504573503e-07,-1.715018691428895e-07,0.0,0.0,0.0,3.0
-7.48111988106635e-11,8.977343857279621e-10,-3.815371139343839e-08,1.1969791809706161e-08,0.0,0.0,2.2443359643199053e-10,-3.3665039464798576e-09,-1.1820169412084834e-08,-5.311595115557109e-09,0.0,0.0,4.0
2.0101522816022535e-08,3.1195191693456216e-07,-5.23978049409777e-08,-7.667440301775954e-08,8.730720206057072e-08,0.0,4.524738993063354e-08,-5.775605792425686e-08,-1.8442554371768086e-08,9.281363880337229e-08,8.94184914795035e-08,0.0,5.0
-7.95412408996005e-09,2.1176593246046575e-07,6.792675021555575e-08,2.6996426136051065e-09,1.6297250769227552e-08,-1.3372280540508344e-07,3.231074737823644e-08,-5.725192771742939e-08,1.9030432515183343e-07,1.898513775637256e-07,-2.127829098756821e-08,-6.449800333788651e-08,6.0
2.5956213689375293e-06,0.0,0.0,0.0,0.0,0.0,-6.222535714144978e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.9203142501198327e-07,1.1727796713605087e-06,0.0,0.0,0.0,0.0,1.4887973280353915e-06,6.609122889531979e-07,0.0,0.0,0.0,0.0,2.0
3.649894549774014e-07,2.1569581382747664e-07,-3.018874858405145e-07,0.0,0.0,0.0,2.1588300167566484e-08,1.4638018342838272e-07,2.0226123490908601e-07,0.0,0.0,0.0,3.0
1.131780277867042e-06,5.223601282463271e-07,3.700050908411484e-07,2.227285546828089e-06,0.0,0.0,1.712180420362961e-06,7.617751870258937e-07,1.2188402992414299e-06,3.4098508371635243e-07,0.0,0.0,4.0
-4.816056855719322e-08,-1.0777158746910498e-08,-5.459365087356709e-10,5.664609750115617e-10,1.747019566142041e-08,0.0,9.023655203915676e-09,3.903822263143265e-08,-3.923257131534715e-08,3.349170440147295e-08,-2.5829005007151712e-08,0.0,5.0
1.1628173835634479e-07,-1.3367541391211734e-07,-9.532432559256689e-08,-4.402528326494997e-08,-9.32284517839058e-08,-1.674669047678234e-07,-2.304954454386618e-07,-5.942370232229951e-08,-1.0070992721315242e-07,-3.340065978412815e-08,-8.296136530306477e-09,1.2319928574186377e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.267313527398454e-10,6.764462428757996e-10,0.0,0.0,0.0,0.0,-1.907578404909755e-09,-3.111652717228678e-10,0.0,0.0,0.0,0.0,2.0
4.0617656857319034e-08,4.886673059351806e-08,9.257085417860063e-08,0.0,0.0,0.0,3.583559783384138e-08,1.4945194420020423e-08,1.2148230046540578e-07,0.0,0.0,0.0,3.0
-5.092803595708218e-09,-3.71172426461312e-09,-2.2735995979932414e-08,-3.7931965567174066e-08,0.0,0.0,7.507420428408761e-08,-3.602060291568014e-08,-5.211375654689162e-09,-2.3552983604264537e-08,0.0,0.0,4.0
-7.461587719668512e-08,-3.365161602331136e-07,-7.009776180751337e-08,1.529884927285147e-07,9.25271973839501e-08,0.0,1.168674163639819e-07,-1.2877547725526455e-07,-1.1997316262888212e-07,-2.780861243897263e-08,-3.2087888009413126e-07,0.0,5.0
2.0086615263845436e-07,-3.347769210640906e-07,-9.373753789794536e-07,-4.4357942040992e-07,-5.900443233754597e-07,-3.3059220955078944e-07,-6.360761500217721e-07,-9.038976868730446e-07,-2.887450944177781e-07,2.552674023113691e-07,-1.7575788355864756e-07,1.841273065852498e-07,6.0
-1.7954654145531702e-05,0.0,0.0,0.0,0.0,0.0,-2.172666627954153e-05,0.0,0.0,0.0,0.0,0.0,1.0
-4.223009834330177e-07,-5.37086152739028e-07,0.0,0.0,0.0,0.0,7.355323587396695e-07,1.6654952164513857e-07,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.2251878131973915e-07,-6.015636940165683e-07,6.086212424685481e-07,1.1972472158067172e-06,0.0,0.0,-6.734212604220952e-07,9.539765105599009e-07,7.852191878142874e-07,-6.187206140835932e-07,0.0,0.0,4.0
-6.071871883189159e-13,-3.3645004374381485e-13,-6.755286034543783e-13,6.045586723521673e-14,-6.597575076538869e-13,0.0,-7.701551782573262e-13,-4.967895177154766e-13,-7.911833059913147e-13,-5.519883530171963e-14,-3.94277395012283e-14,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5.1070948406994505e-08,0.0,0.0,0.0,0.0,0.0,-1.1369365895366634e-07,0.0,0.0,0.0,0.0,0.0,1.0
3.54619048845702e-08,4.2335816908332375e-08,0.0,0.0,0.0,0.0,4.002360810111713e-08,-6.296250044878527e-08,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.3881982109569866e-07,4.306832833095332e-07,3.970314734329169e-08,4.4835742034321673e-07,0.0,0.0,5.046557298603488e-07,1.5318786846412575e-07,5.292427837615776e-07,4.3025497419260647e-07,0.0,0.0,4.0
6.196271055254871e-07,3.6906385474924956e-07,1.0581792954738616e-06,9.593119903341233e-08,4.928329643331107e-07,0.0,6.591421653984386e-07,8.374803813314032e-07,7.552183898250567e-07,1.4145257274969782e-09,6.995500246681252e-07,0.0,5.0
1.1396319137666994e-07,2.0925065846048637e-07,4.216730645881871e-08,5.332653865379404e-07,3.9334923417246156e-07,2.7883703906960534e-07,2.539838502717233e-07,-9.04440018982837e-08,1.1330615164380063e-07,-3.335677798679697e-07,-1.2433085236104348e-08,2.1184881683654144e-07,6.0
1.3096262583425741e-05,0.0,0.0,0.0,0.0,0.0,8.606115410179455e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5.689427312957848e-07,6.798249471896131e-07,4.3746828899503935e-07,0.0,0.0,0.0,6.859168273569708e-07,1.2711896029095516e-06,3.253635791564124e-07,0.0,0.0,0.0,3.0
-5.805616002509119e-09,2.7651460147175706e-07,2.504758802286792e-07,-7.400943623803862e-09,0.0,0.0,3.639151820035504e-07,-1.0257005405732749e-07,-5.6000401184358975e-08,-1.2167237078592272e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-1.5618311834340544e-07,-3.725468877916093e-08,-5.5882033168741395e-08,2.3642398648313666e-08,-9.313672194790232e-08,-8.740523136649294e-08,-9.313672194790232e-09,-4.871766994197967e-08,-2.056172246080613e-07,-1.8627344389580464e-07,-1.1964486588692068e-07,-8.310661343043592e-08,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-7.028278694474215e-08,-6.662539993981213e-08,6.78038913080671e-08,0.0,0.0,0.0,-5.57406098368057e-07,3.9621692553410515e-08,-9.646967790004232e-07,0.0,0.0,0.0,3.0
4.4329473990474e-07,-7.167844887720667e-08,-9.830912848799044e-08,2.1631602484239822e-07,0.0,0.0,1.3768148149439117e-08,2.3605703019478508e-07,-7.075121344612742e-08,1.6247201857726943e-07,0.0,0.0,4.0
-8.868342207450658e-09,2.3382748968063047e-08,5.603057769016948e-08,-1.0992137355243712e-07,-1.5526644642765011e-09,0.0,-2.5164976655530004e-07,-9.438838261554768e-09,8.5760927550687e-08,-2.252441518092964e-07,-1.1326104347642655e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7.722481414495336e-07,0.0,0.0,0.0,0.0,0.0,-5.711602841389166e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.9402989372061976e-06,1.1395121615333314e-06,0.0,0.0,0.0,0.0,7.699583071064377e-07,-1.3021034648568802e-06,0.0,0.0,0.0,0.0,2.0
2.307514412899029e-06,2.1484599834121993e-06,-8.424124091083686e-08,0.0,0.0,0.0,1.2973054381487988e-06,-2.600140222759438e-07,1.009891170780718e-06,0.0,0.0,0.0,3.0
9.714836532148199e-07,7.862986126183273e-07,9.380015027516784e-07,-3.8922068935590736e-08,0.0,0.0,9.424752994472492e-07,5.382122497951959e-07,-3.706100257643725e-07,1.5771986781646964e-06,0.0,0.0,4.0
9.184334815608975e-07,9.244575846898154e-08,6.396148344508306e-07,6.65650365381039e-07,8.652093907368911e-08,0.0,7.51271460326325e-07,3.8498119545046265e-07,4.1884434673585797e-07,2.2597406744128885e-07,9.626400491811617e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
3.9097027268137945e-06,0.0,0.0,0.0,0.0,0.0,4.163568351560553e-06,0.0,0.0,0.0,0.0,0.0,1.0
-3.603346676428145e-07,-5.670960838819007e-07,0.0,0.0,0.0,0.0,-4.842345933766883e-07,-6.567362189631886e-07,0.0,0.0,0.0,0.0,2.0
1.7080868719364135e-06,1.5755245026184526e-06,-4.0998361814611114e-08,0.0,0.0,0.0,-7.292042486919281e-07,2.3606459791377427e-06,3.3873877922137387e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-2.5721831020474606e-07,-1.6852234116862673e-07,-6.341761786082533e-07,-4.7452343434323846e-07,-5.7652379873477565e-08,2.838271009155819e-07,2.4391391484932817e-07,-5.499150080239398e-07,-5.188714188612981e-07,-6.341761786082533e-07,-5.809585971865816e-07,-7.184373491925666e-07,6.0
1.0876529772783018e-06,0.0,0.0,0.0,0.0,0.0,-2.814653845553512e-07,0.0,0.0,0.0,0.0,0.0,1.0
-8.494687224914505e-08,-2.4298756480569397e-07,0.0,0.0,0.0,0.0,-3.0027731585744297e-07,-3.9707724004832916e-07,0.0,0.0,0.0,0.0,2.0
1.9827422523529693e-07,6.414622453015094e-07,-3.993082509011543e-07,0.0,0.0,0.0,1.3303289352559304e-06,8.765634102841033e-08,-1.2797059084237757e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1.4966036453831975e-07,9.313470443074531e-08,7.406424611716124e-07,1.1759421734402966e-07,1.3691838355863576e-06,0.0,5.938170848185142e-07,6.556075325184402e-07,9.990223324814887e-07,2.5683065143945523e-07,6.939260404966646e-07,0.0,5.0
-4.220863706426192e-07,-1.1634101448570647e-06,2.122721113231086e-07,5.429777299313716e-07,-9.091070762625903e-07,-1.269986580767287e-06,-8.479990906560977e-08,4.7198528658192755e-07,-1.537385507134712e-06,-3.683038883149755e-07,-4.1131448661510735e-07,-3.071300745439407e-07,6.0
7.40952345476317e-06,0.0,0.0,0.0,0.0,0.0,-7.27231005745274e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.2929796250520492e-06,1.090198769826068e-06,-1.6935085066407219e-06,0.0,0.0,0.0,7.916040756772386e-08,2.4905920946689636e-06,-3.1731988752679996e-07,0.0,0.0,0.0,3.0
3.0805574476576293e-07,1.026852482552543e-06,-3.8792204896429403e-07,-1.8939723567080237e-06,0.0,0.0,2.167799685388702e-07,-7.187967377867801e-07,-9.583956503823734e-07,2.5100838462395498e-06,0.0,0.0,4.0
-3.266892776534992e-06,-1.8072172806363786e-06,-2.0852507084265907e-07,-1.3067571106139968e-06,7.645919264230832e-07,0.0,-6.116735411384667e-07,-1.195543739497912e-06,1.9879390087000165e-06,-2.07134903703708e-06,-5.699685269699348e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1.2622279340865768e-06,0.0,0.0,0.0,0.0,0.0,2.5244558681731536e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5.083718289344637e-06,-5.964138775208792e-07,1.7324403108939825e-06,0.0,0.0,0.0,-2.982069387604396e-06,1.4768343633850343e-06,-1.8744436150656204e-06,0.0,0.0,0.0,3.0
1.988873415923844e-06,7.489445562433403e-07,8.235186789726559e-07,8.016261516368233e-07,0.0,0.0,6.198931342859807e-07,8.932262060461637e-07,1.7831559757129605e-06,6.104719754258702e-07,0.0,0.0,4.0
8.022058420127803e-08,-2.7683304833676387e-08,1.0478247120774659e-07,1.4383118550235025e-07,3.691184503640678e-08,0.0,-4.3304350798110893e-07,-9.894029370390213e-08,-2.6347371485655083e-07,9.73171424501837e-09,-2.5249510758183186e-07,0.0,5.0
-3.568001335965536e-07,-4.888011897213347e-07,-5.141541052476858e-07,-1.8319699814688936e-08,-7.279561108998964e-08,-5.98556018286333e-08,6.295747121507824e-08,1.1176577373500619e-07,-5.23574350322437e-07,2.0813561717502087e-07,-2.8715573543981934e-07,1.6653713615207828e-07,6.0
-3.819289860445177e-08,0.0,0.0,0.0,0.0,0.0,5.181531101698052e-09,0.0,0.0,0.0,0.0,0.0,1.0
5.3543670204278546e-08,-3.011935083664737e-07,0.0,0.0,0.0,0.0,-6.458909925401868e-07,1.7067436812454264e-07,0.0,0.0,0.0,0.0,2.0
3.5734978718353724e-06,8.95135351704904e-09,5.176068925153998e-07,0.0,0.0,0.0,6.257504487756458e-07,-3.128865746906981e-07,1.7933886286095913e-06,0.0,0.0,0.0,3.0
8.775464658292594e-08,3.978937391648195e-08,5.3415871833085354e-08,1.7278399358253118e-07,0.0,0.0,-2.8343115666535085e-08,8.339416724961285e-08,4.6875152833115716e-08,3.706407433316126e-08,0.0,0.0,4.0
7.101889709369168e-08,-1.2560754022792401e-06,1.5445339084448372e-07,-1.212849638200106e-07,1.9888651511945302e-07,0.0,-7.497522161408248e-07,-1.1131657479296825e-06,5.900641333528224e-07,-5.861280048232522e-07,-5.997145868964424e-07,0.0,5.0
-7.431060220255318e-07,1.7622228513522172e-07,-4.564794135500119e-07,-2.653950078443012e-07,-3.036118890437962e-07,-1.2102012363006274e-07,1.273896037079406e-07,-8.49264025770543e-08,5.732532160216078e-08,9.978852293858038e-08,-5.3079001621039725e-08,2.165623263190304e-07,6.0
-5.4891545841069574e-08,0.0,0.0,0.0,0.0,0.0,9.880478251392524e-08,0.0,0.0,0.0,0.0,0.0,1.0
4.2598207703183345e-06,-7.549604103338021e-07,0.0,0.0,0.0,0.0,4.264315990097954e-06,2.367187574045132e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.0343116438973294e-08,-1.3352378317521862e-08,-6.513192357387298e-09,-1.3458217700411357e-08,0.0,0.0,-6.7108844370293895e-09,1.0904169448621168e-09,-1.2337489772408243e-09,-8.792433885747643e-09,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-8.475412886839641e-07,2.0910221010290313e-07,-5.551892826132664e-07,-8.94700697622205e-07,2.821048890753023e-07,3.4173683760852266e-07,-6.556162679212481e-08,-4.441052199896092e-07,-1.755797518665837e-06,-1.0834450877887465e-06,-3.7815264445504856e-08,-5.192587372156006e-07,6.0
1.917667863538906e-06,0.0,0.0,0.0,0.0,0.0,7.536167968168128e-06,0.0,0.0,0.0,0.0,0.0,1.0
-3.677751415595537e-07,-8.243235931507238e-08,0.0,0.0,0.0,0.0,-2.2827422579558506e-07,-3.500204795532304e-07,0.0,0.0,0.0,0.0,2.0
1.302549889443533e-06,-2.683083522840462e-07,1.6743385094578542e-06,0.0,0.0,0.0,5.392170781784954e-07,8.997039550012064e-07,3.130896878606728e-07,0.0,0.0,0.0,3.0
-4.897764864625171e-10,-1.738706526941936e-08,8.162941441041953e-10,-1.5101441665927613e-09,0.0,0.0,6.0813913735762545e-09,2.6529559683386346e-09,-6.611982567243982e-09,-2.448882432312586e-10,0.0,0.0,4.0
-1.3344758096633994e-09,-4.630774592426156e-10,-1.1400695822290677e-09,3.823846029634718e-10,1.6127074251171197e-10,0.0,-4.961996528871303e-10,-1.7727503563012185e-09,-4.1768326793486955e-10,-6.501094133840862e-10,-2.8177869514472937e-10,0.0,5.0
-6.23317503138182e-08,-1.2615946263474224e-07,-1.690437068455094e-07,-1.4560696873093946e-07,-4.2385590212947545e-08,-1.1618638258057674e-07,-8.776310444397343e-08,-1.0471734052538587e-07,-1.087065725475646e-07,-1.9996025500234114e-07,-1.1718369059031788e-07,-4.886809224742424e-08,6.0
-1.573096994711636e-06,0.0,0.0,0.0,0.0,0.0,3.616080089425027e-06,0.0,0.0,0.0,0.0,0.0,1.0
-2.3867090863103316e-07,2.5203687037525447e-08,0.0,0.0,0.0,0.0,3.72233984713934e-08,-2.559191128473091e-07,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.9833156394483215e-08,8.002646751153154e-08,5.075774139567948e-08,2.2033322424003828e-08,0.0,0.0,2.5917114065091596e-08,3.7316611970023535e-08,4.331765324601305e-08,-4.4680890113487234e-08,0.0,0.0,4.0
-4.3625856334199467e-08,-4.509327511402977e-08,-3.9998936789733656e-08,-4.532622196164761e-08,-8.597107918315342e-08,0.0,-1.1504887664654481e-08,-1.0487621053837951e-08,-2.2715010730108753e-08,-9.123716995956759e-08,-1.346332815542346e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-4.87947823794988e-07,0.0,0.0,0.0,0.0,0.0,-9.691185944817124e-07,0.0,0.0,0.0,0.0,0.0,1.0
1.0627893457105979e-07,-1.1272008212083023e-07,0.0,0.0,0.0,0.0,-3.7841741854849044e-07,-9.822750013387142e-08,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-9.130097951091227e-07,-2.3669140790247936e-06,7.348982417653769e-07,-8.492255448748743e-07,-2.4204903374021767e-06,0.0,8.941191357415493e-07,1.0757155893327584e-06,-1.1315328782466074e-06,2.16987014328776e-06,-1.0451298481498365e-06,0.0,5.0
-5.6717088166291486e-08,-1.668156381441754e-08,-5.004449724056099e-08,-1.1677047778746165e-07,-2.195283822227566e-07,-2.128557682508206e-07,-9.675259254478733e-08,-4.070291831084155e-08,-1.7148573130634641e-07,-1.494660888515159e-07,-1.1810494951145747e-07,3.1361129507010745e-08,6.0
-1.0924909147748913e-05,0.0,0.0,0.0,0.0,0.0,-1.1918082706635179e-05,0.0,0.0,0.0,0.0,0.0,1.0
6.703456176911554e-08,4.708846959677624e-08,0.0,0.0,0.0,0.0,-2.483417199468414e-06,-8.403226109114915e-07,0.0,0.0,0.0,0.0,2.0
4.309358621361036e-07,3.99319853053706e-07,2.350681218431861e-06,0.0,0.0,0.0,8.569974179153099e-07,1.4090539940120954e-06,1.2694376007779082e-06,0.0,0.0,0.0,3.0
-9.96629598861588e-08,3.9117742709282403e-07,-1.66935678484036e-07,3.239057325947651e-08,0.0,0.0,2.441745413346386e-07,-2.989911705729019e-08,2.3919107929871205e-07,2.7407250588815766e-08,0.0,0.0,4.0
